video_path,label,identity,dataset,split
E:\FaceForencis++\original\447.mp4,real,447,FFPP_REAL,train
E:\FaceForencis++\original\107.mp4,real,107,FFPP_REAL,test
E:\FaceForencis++\original\856.mp4,real,856,FFPP_REAL,train
E:\FaceForencis++\original\155.mp4,real,155,FFPP_REAL,val
E:\FaceForencis++\original\458.mp4,real,458,FFPP_REAL,train
E:\FaceForencis++\original\280.mp4,real,280,FFPP_REAL,test
E:\FaceForencis++\original\207.mp4,real,207,FFPP_REAL,train
E:\FaceForencis++\original\154.mp4,real,154,FFPP_REAL,train
E:\FaceForencis++\original\587.mp4,real,587,FFPP_REAL,train
E:\FaceForencis++\original\757.mp4,real,757,FFPP_REAL,train
E:\FaceForencis++\original\985.mp4,real,985,FFPP_REAL,test
E:\FaceForencis++\original\383.mp4,real,383,FFPP_REAL,train
E:\FaceForencis++\original\801.mp4,real,801,FFPP_REAL,test
E:\FaceForencis++\original\648.mp4,real,648,FFPP_REAL,test
E:\FaceForencis++\original\806.mp4,real,806,FFPP_REAL,train
E:\FaceForencis++\original\536.mp4,real,536,FFPP_REAL,test
E:\FaceForencis++\original\503.mp4,real,503,FFPP_REAL,train
E:\FaceForencis++\original\737.mp4,real,737,FFPP_REAL,test
E:\FaceForencis++\original\559.mp4,real,559,FFPP_REAL,test
E:\FaceForencis++\original\544.mp4,real,544,FFPP_REAL,test
E:\FaceForencis++\original\356.mp4,real,356,FFPP_REAL,test
E:\FaceForencis++\original\206.mp4,real,206,FFPP_REAL,train
E:\FaceForencis++\original\888.mp4,real,888,FFPP_REAL,val
E:\FaceForencis++\original\611.mp4,real,611,FFPP_REAL,test
E:\FaceForencis++\original\711.mp4,real,711,FFPP_REAL,train
E:\FaceForencis++\original\531.mp4,real,531,FFPP_REAL,test
E:\FaceForencis++\original\259.mp4,real,259,FFPP_REAL,train
E:\FaceForencis++\original\153.mp4,real,153,FFPP_REAL,train
E:\FaceForencis++\original\852.mp4,real,852,FFPP_REAL,val
E:\FaceForencis++\original\063.mp4,real,063,FFPP_REAL,test
E:\FaceForencis++\original\434.mp4,real,434,FFPP_REAL,train
E:\FaceForencis++\original\339.mp4,real,339,FFPP_REAL,train
E:\FaceForencis++\original\513.mp4,real,513,FFPP_REAL,train
E:\FaceForencis++\original\748.mp4,real,748,FFPP_REAL,train
E:\FaceForencis++\original\487.mp4,real,487,FFPP_REAL,train
E:\FaceForencis++\original\524.mp4,real,524,FFPP_REAL,train
E:\FaceForencis++\original\893.mp4,real,893,FFPP_REAL,train
E:\FaceForencis++\original\952.mp4,real,952,FFPP_REAL,test
E:\FaceForencis++\original\186.mp4,real,186,FFPP_REAL,train
E:\FaceForencis++\original\673.mp4,real,673,FFPP_REAL,train
E:\FaceForencis++\original\343.mp4,real,343,FFPP_REAL,train
E:\FaceForencis++\original\377.mp4,real,377,FFPP_REAL,val
E:\FaceForencis++\original\903.mp4,real,903,FFPP_REAL,train
E:\FaceForencis++\original\368.mp4,real,368,FFPP_REAL,test
E:\FaceForencis++\original\568.mp4,real,568,FFPP_REAL,train
E:\FaceForencis++\original\275.mp4,real,275,FFPP_REAL,train
E:\FaceForencis++\original\690.mp4,real,690,FFPP_REAL,train
E:\FaceForencis++\original\266.mp4,real,266,FFPP_REAL,train
E:\FaceForencis++\original\782.mp4,real,782,FFPP_REAL,train
E:\FaceForencis++\original\937.mp4,real,937,FFPP_REAL,train
E:\FaceForencis++\original\533.mp4,real,533,FFPP_REAL,train
E:\FaceForencis++\original\022.mp4,real,022,FFPP_REAL,val
E:\FaceForencis++\original\542.mp4,real,542,FFPP_REAL,test
E:\FaceForencis++\original\097.mp4,real,097,FFPP_REAL,train
E:\FaceForencis++\original\295.mp4,real,295,FFPP_REAL,val
E:\FaceForencis++\original\460.mp4,real,460,FFPP_REAL,train
E:\FaceForencis++\original\197.mp4,real,197,FFPP_REAL,train
E:\FaceForencis++\original\707.mp4,real,707,FFPP_REAL,train
E:\FaceForencis++\original\261.mp4,real,261,FFPP_REAL,train
E:\FaceForencis++\original\310.mp4,real,310,FFPP_REAL,train
E:\FaceForencis++\original\979.mp4,real,979,FFPP_REAL,train
E:\FaceForencis++\original\160.mp4,real,160,FFPP_REAL,train
E:\FaceForencis++\original\402.mp4,real,402,FFPP_REAL,train
E:\FaceForencis++\original\539.mp4,real,539,FFPP_REAL,train
E:\FaceForencis++\original\176.mp4,real,176,FFPP_REAL,train
E:\FaceForencis++\original\726.mp4,real,726,FFPP_REAL,train
E:\FaceForencis++\original\793.mp4,real,793,FFPP_REAL,train
E:\FaceForencis++\original\818.mp4,real,818,FFPP_REAL,train
E:\FaceForencis++\original\778.mp4,real,778,FFPP_REAL,test
E:\FaceForencis++\original\756.mp4,real,756,FFPP_REAL,train
E:\FaceForencis++\original\297.mp4,real,297,FFPP_REAL,train
E:\FaceForencis++\original\091.mp4,real,091,FFPP_REAL,test
E:\FaceForencis++\original\929.mp4,real,929,FFPP_REAL,train
E:\FaceForencis++\original\449.mp4,real,449,FFPP_REAL,train
E:\FaceForencis++\original\645.mp4,real,645,FFPP_REAL,train
E:\FaceForencis++\original\014.mp4,real,014,FFPP_REAL,val
E:\FaceForencis++\original\480.mp4,real,480,FFPP_REAL,test
E:\FaceForencis++\original\996.mp4,real,996,FFPP_REAL,train
E:\FaceForencis++\original\868.mp4,real,868,FFPP_REAL,train
E:\FaceForencis++\original\431.mp4,real,431,FFPP_REAL,train
E:\FaceForencis++\original\695.mp4,real,695,FFPP_REAL,val
E:\FaceForencis++\original\502.mp4,real,502,FFPP_REAL,train
E:\FaceForencis++\original\260.mp4,real,260,FFPP_REAL,train
E:\FaceForencis++\original\328.mp4,real,328,FFPP_REAL,test
E:\FaceForencis++\original\179.mp4,real,179,FFPP_REAL,val
E:\FaceForencis++\original\564.mp4,real,564,FFPP_REAL,train
E:\FaceForencis++\original\395.mp4,real,395,FFPP_REAL,train
E:\FaceForencis++\original\495.mp4,real,495,FFPP_REAL,val
E:\FaceForencis++\original\035.mp4,real,035,FFPP_REAL,train
E:\FaceForencis++\original\442.mp4,real,442,FFPP_REAL,train
E:\FaceForencis++\original\927.mp4,real,927,FFPP_REAL,train
E:\FaceForencis++\original\659.mp4,real,659,FFPP_REAL,train
E:\FaceForencis++\original\636.mp4,real,636,FFPP_REAL,train
E:\FaceForencis++\original\098.mp4,real,098,FFPP_REAL,train
E:\FaceForencis++\original\337.mp4,real,337,FFPP_REAL,train
E:\FaceForencis++\original\012.mp4,real,012,FFPP_REAL,train
E:\FaceForencis++\original\684.mp4,real,684,FFPP_REAL,val
E:\FaceForencis++\original\116.mp4,real,116,FFPP_REAL,train
E:\FaceForencis++\original\446.mp4,real,446,FFPP_REAL,train
E:\FaceForencis++\original\407.mp4,real,407,FFPP_REAL,train
E:\FaceForencis++\original\815.mp4,real,815,FFPP_REAL,train
E:\FaceForencis++\original\312.mp4,real,312,FFPP_REAL,train
E:\FaceForencis++\original\358.mp4,real,358,FFPP_REAL,train
E:\FaceForencis++\original\471.mp4,real,471,FFPP_REAL,test
E:\FaceForencis++\original\204.mp4,real,204,FFPP_REAL,test
E:\FaceForencis++\original\227.mp4,real,227,FFPP_REAL,train
E:\FaceForencis++\original\481.mp4,real,481,FFPP_REAL,train
E:\FaceForencis++\original\039.mp4,real,039,FFPP_REAL,train
E:\FaceForencis++\original\391.mp4,real,391,FFPP_REAL,train
E:\FaceForencis++\original\110.mp4,real,110,FFPP_REAL,train
E:\FaceForencis++\original\832.mp4,real,832,FFPP_REAL,train
E:\FaceForencis++\original\812.mp4,real,812,FFPP_REAL,train
E:\FaceForencis++\original\962.mp4,real,962,FFPP_REAL,val
E:\FaceForencis++\original\421.mp4,real,421,FFPP_REAL,train
E:\FaceForencis++\original\340.mp4,real,340,FFPP_REAL,train
E:\FaceForencis++\original\183.mp4,real,183,FFPP_REAL,train
E:\FaceForencis++\original\997.mp4,real,997,FFPP_REAL,val
E:\FaceForencis++\original\422.mp4,real,422,FFPP_REAL,val
E:\FaceForencis++\original\181.mp4,real,181,FFPP_REAL,train
E:\FaceForencis++\original\904.mp4,real,904,FFPP_REAL,test
E:\FaceForencis++\original\861.mp4,real,861,FFPP_REAL,train
E:\FaceForencis++\original\649.mp4,real,649,FFPP_REAL,train
E:\FaceForencis++\original\745.mp4,real,745,FFPP_REAL,val
E:\FaceForencis++\original\700.mp4,real,700,FFPP_REAL,train
E:\FaceForencis++\original\105.mp4,real,105,FFPP_REAL,train
E:\FaceForencis++\original\919.mp4,real,919,FFPP_REAL,test
E:\FaceForencis++\original\651.mp4,real,651,FFPP_REAL,train
E:\FaceForencis++\original\366.mp4,real,366,FFPP_REAL,train
E:\FaceForencis++\original\619.mp4,real,619,FFPP_REAL,test
E:\FaceForencis++\original\905.mp4,real,905,FFPP_REAL,train
E:\FaceForencis++\original\315.mp4,real,315,FFPP_REAL,train
E:\FaceForencis++\original\042.mp4,real,042,FFPP_REAL,train
E:\FaceForencis++\original\130.mp4,real,130,FFPP_REAL,train
E:\FaceForencis++\original\440.mp4,real,440,FFPP_REAL,val
E:\FaceForencis++\original\151.mp4,real,151,FFPP_REAL,train
E:\FaceForencis++\original\588.mp4,real,588,FFPP_REAL,train
E:\FaceForencis++\original\036.mp4,real,036,FFPP_REAL,train
E:\FaceForencis++\original\152.mp4,real,152,FFPP_REAL,train
E:\FaceForencis++\original\676.mp4,real,676,FFPP_REAL,val
E:\FaceForencis++\original\960.mp4,real,960,FFPP_REAL,val
E:\FaceForencis++\original\601.mp4,real,601,FFPP_REAL,train
E:\FaceForencis++\original\437.mp4,real,437,FFPP_REAL,test
E:\FaceForencis++\original\452.mp4,real,452,FFPP_REAL,val
E:\FaceForencis++\original\785.mp4,real,785,FFPP_REAL,train
E:\FaceForencis++\original\268.mp4,real,268,FFPP_REAL,train
E:\FaceForencis++\original\133.mp4,real,133,FFPP_REAL,train
E:\FaceForencis++\original\341.mp4,real,341,FFPP_REAL,train
E:\FaceForencis++\original\803.mp4,real,803,FFPP_REAL,train
E:\FaceForencis++\original\045.mp4,real,045,FFPP_REAL,train
E:\FaceForencis++\original\283.mp4,real,283,FFPP_REAL,train
E:\FaceForencis++\original\652.mp4,real,652,FFPP_REAL,test
E:\FaceForencis++\original\948.mp4,real,948,FFPP_REAL,train
E:\FaceForencis++\original\052.mp4,real,052,FFPP_REAL,train
E:\FaceForencis++\original\821.mp4,real,821,FFPP_REAL,train
E:\FaceForencis++\original\779.mp4,real,779,FFPP_REAL,train
E:\FaceForencis++\original\977.mp4,real,977,FFPP_REAL,train
E:\FaceForencis++\original\599.mp4,real,599,FFPP_REAL,train
E:\FaceForencis++\original\208.mp4,real,208,FFPP_REAL,test
E:\FaceForencis++\original\351.mp4,real,351,FFPP_REAL,train
E:\FaceForencis++\original\215.mp4,real,215,FFPP_REAL,train
E:\FaceForencis++\original\288.mp4,real,288,FFPP_REAL,train
E:\FaceForencis++\original\278.mp4,real,278,FFPP_REAL,test
E:\FaceForencis++\original\953.mp4,real,953,FFPP_REAL,train
E:\FaceForencis++\original\820.mp4,real,820,FFPP_REAL,val
E:\FaceForencis++\original\109.mp4,real,109,FFPP_REAL,train
E:\FaceForencis++\original\118.mp4,real,118,FFPP_REAL,val
E:\FaceForencis++\original\941.mp4,real,941,FFPP_REAL,train
E:\FaceForencis++\original\137.mp4,real,137,FFPP_REAL,train
E:\FaceForencis++\original\106.mp4,real,106,FFPP_REAL,train
E:\FaceForencis++\original\306.mp4,real,306,FFPP_REAL,train
E:\FaceForencis++\original\972.mp4,real,972,FFPP_REAL,train
E:\FaceForencis++\original\008.mp4,real,008,FFPP_REAL,test
E:\FaceForencis++\original\822.mp4,real,822,FFPP_REAL,test
E:\FaceForencis++\original\309.mp4,real,309,FFPP_REAL,test
E:\FaceForencis++\original\556.mp4,real,556,FFPP_REAL,train
E:\FaceForencis++\original\743.mp4,real,743,FFPP_REAL,test
E:\FaceForencis++\original\634.mp4,real,634,FFPP_REAL,train
E:\FaceForencis++\original\291.mp4,real,291,FFPP_REAL,train
E:\FaceForencis++\original\378.mp4,real,378,FFPP_REAL,test
E:\FaceForencis++\original\889.mp4,real,889,FFPP_REAL,test
E:\FaceForencis++\original\629.mp4,real,629,FFPP_REAL,train
E:\FaceForencis++\original\357.mp4,real,357,FFPP_REAL,train
E:\FaceForencis++\original\712.mp4,real,712,FFPP_REAL,train
E:\FaceForencis++\original\620.mp4,real,620,FFPP_REAL,train
E:\FaceForencis++\original\518.mp4,real,518,FFPP_REAL,test
E:\FaceForencis++\original\662.mp4,real,662,FFPP_REAL,train
E:\FaceForencis++\original\550.mp4,real,550,FFPP_REAL,test
E:\FaceForencis++\original\075.mp4,real,075,FFPP_REAL,train
E:\FaceForencis++\original\102.mp4,real,102,FFPP_REAL,val
E:\FaceForencis++\original\576.mp4,real,576,FFPP_REAL,val
E:\FaceForencis++\original\857.mp4,real,857,FFPP_REAL,train
E:\FaceForencis++\original\009.mp4,real,009,FFPP_REAL,train
E:\FaceForencis++\original\074.mp4,real,074,FFPP_REAL,val
E:\FaceForencis++\original\951.mp4,real,951,FFPP_REAL,train
E:\FaceForencis++\original\468.mp4,real,468,FFPP_REAL,train
E:\FaceForencis++\original\307.mp4,real,307,FFPP_REAL,val
E:\FaceForencis++\original\134.mp4,real,134,FFPP_REAL,train
E:\FaceForencis++\original\859.mp4,real,859,FFPP_REAL,test
E:\FaceForencis++\original\884.mp4,real,884,FFPP_REAL,train
E:\FaceForencis++\original\244.mp4,real,244,FFPP_REAL,train
E:\FaceForencis++\original\641.mp4,real,641,FFPP_REAL,val
E:\FaceForencis++\original\209.mp4,real,209,FFPP_REAL,train
E:\FaceForencis++\original\267.mp4,real,267,FFPP_REAL,train
E:\FaceForencis++\original\870.mp4,real,870,FFPP_REAL,train
E:\FaceForencis++\original\535.mp4,real,535,FFPP_REAL,train
E:\FaceForencis++\original\578.mp4,real,578,FFPP_REAL,train
E:\FaceForencis++\original\845.mp4,real,845,FFPP_REAL,train
E:\FaceForencis++\original\968.mp4,real,968,FFPP_REAL,test
E:\FaceForencis++\original\083.mp4,real,083,FFPP_REAL,test
E:\FaceForencis++\original\040.mp4,real,040,FFPP_REAL,val
E:\FaceForencis++\original\608.mp4,real,608,FFPP_REAL,test
E:\FaceForencis++\original\592.mp4,real,592,FFPP_REAL,test
E:\FaceForencis++\original\853.mp4,real,853,FFPP_REAL,train
E:\FaceForencis++\original\583.mp4,real,583,FFPP_REAL,train
E:\FaceForencis++\original\122.mp4,real,122,FFPP_REAL,test
E:\FaceForencis++\original\413.mp4,real,413,FFPP_REAL,train
E:\FaceForencis++\original\240.mp4,real,240,FFPP_REAL,test
E:\FaceForencis++\original\723.mp4,real,723,FFPP_REAL,train
E:\FaceForencis++\original\609.mp4,real,609,FFPP_REAL,train
E:\FaceForencis++\original\766.mp4,real,766,FFPP_REAL,val
E:\FaceForencis++\original\190.mp4,real,190,FFPP_REAL,val
E:\FaceForencis++\original\082.mp4,real,082,FFPP_REAL,val
E:\FaceForencis++\original\520.mp4,real,520,FFPP_REAL,train
E:\FaceForencis++\original\876.mp4,real,876,FFPP_REAL,train
E:\FaceForencis++\original\805.mp4,real,805,FFPP_REAL,val
E:\FaceForencis++\original\783.mp4,real,783,FFPP_REAL,train
E:\FaceForencis++\original\514.mp4,real,514,FFPP_REAL,test
E:\FaceForencis++\original\488.mp4,real,488,FFPP_REAL,train
E:\FaceForencis++\original\847.mp4,real,847,FFPP_REAL,val
E:\FaceForencis++\original\672.mp4,real,672,FFPP_REAL,train
E:\FaceForencis++\original\058.mp4,real,058,FFPP_REAL,train
E:\FaceForencis++\original\321.mp4,real,321,FFPP_REAL,train
E:\FaceForencis++\original\691.mp4,real,691,FFPP_REAL,train
E:\FaceForencis++\original\555.mp4,real,555,FFPP_REAL,val
E:\FaceForencis++\original\593.mp4,real,593,FFPP_REAL,train
E:\FaceForencis++\original\837.mp4,real,837,FFPP_REAL,train
E:\FaceForencis++\original\222.mp4,real,222,FFPP_REAL,train
E:\FaceForencis++\original\303.mp4,real,303,FFPP_REAL,train
E:\FaceForencis++\original\716.mp4,real,716,FFPP_REAL,train
E:\FaceForencis++\original\158.mp4,real,158,FFPP_REAL,val
E:\FaceForencis++\original\498.mp4,real,498,FFPP_REAL,val
E:\FaceForencis++\original\569.mp4,real,569,FFPP_REAL,val
E:\FaceForencis++\original\897.mp4,real,897,FFPP_REAL,train
E:\FaceForencis++\original\292.mp4,real,292,FFPP_REAL,train
E:\FaceForencis++\original\465.mp4,real,465,FFPP_REAL,test
E:\FaceForencis++\original\988.mp4,real,988,FFPP_REAL,train
E:\FaceForencis++\original\399.mp4,real,399,FFPP_REAL,train
E:\FaceForencis++\original\002.mp4,real,002,FFPP_REAL,train
E:\FaceForencis++\original\886.mp4,real,886,FFPP_REAL,train
E:\FaceForencis++\original\168.mp4,real,168,FFPP_REAL,train
E:\FaceForencis++\original\725.mp4,real,725,FFPP_REAL,train
E:\FaceForencis++\original\869.mp4,real,869,FFPP_REAL,val
E:\FaceForencis++\original\218.mp4,real,218,FFPP_REAL,train
E:\FaceForencis++\original\492.mp4,real,492,FFPP_REAL,train
E:\FaceForencis++\original\715.mp4,real,715,FFPP_REAL,train
E:\FaceForencis++\original\751.mp4,real,751,FFPP_REAL,val
E:\FaceForencis++\original\170.mp4,real,170,FFPP_REAL,train
E:\FaceForencis++\original\242.mp4,real,242,FFPP_REAL,train
E:\FaceForencis++\original\980.mp4,real,980,FFPP_REAL,train
E:\FaceForencis++\original\015.mp4,real,015,FFPP_REAL,val
E:\FaceForencis++\original\553.mp4,real,553,FFPP_REAL,val
E:\FaceForencis++\original\667.mp4,real,667,FFPP_REAL,train
E:\FaceForencis++\original\051.mp4,real,051,FFPP_REAL,val
E:\FaceForencis++\original\989.mp4,real,989,FFPP_REAL,train
E:\FaceForencis++\original\563.mp4,real,563,FFPP_REAL,train
E:\FaceForencis++\original\453.mp4,real,453,FFPP_REAL,train
E:\FaceForencis++\original\077.mp4,real,077,FFPP_REAL,train
E:\FaceForencis++\original\255.mp4,real,255,FFPP_REAL,val
E:\FaceForencis++\original\912.mp4,real,912,FFPP_REAL,val
E:\FaceForencis++\original\717.mp4,real,717,FFPP_REAL,val
E:\FaceForencis++\original\187.mp4,real,187,FFPP_REAL,val
E:\FaceForencis++\original\829.mp4,real,829,FFPP_REAL,train
E:\FaceForencis++\original\143.mp4,real,143,FFPP_REAL,val
E:\FaceForencis++\original\966.mp4,real,966,FFPP_REAL,train
E:\FaceForencis++\original\814.mp4,real,814,FFPP_REAL,train
E:\FaceForencis++\original\705.mp4,real,705,FFPP_REAL,train
E:\FaceForencis++\original\923.mp4,real,923,FFPP_REAL,train
E:\FaceForencis++\original\254.mp4,real,254,FFPP_REAL,train
E:\FaceForencis++\original\111.mp4,real,111,FFPP_REAL,train
E:\FaceForencis++\original\347.mp4,real,347,FFPP_REAL,train
E:\FaceForencis++\original\412.mp4,real,412,FFPP_REAL,train
E:\FaceForencis++\original\062.mp4,real,062,FFPP_REAL,train
E:\FaceForencis++\original\100.mp4,real,100,FFPP_REAL,train
E:\FaceForencis++\original\661.mp4,real,661,FFPP_REAL,train
E:\FaceForencis++\original\669.mp4,real,669,FFPP_REAL,train
E:\FaceForencis++\original\689.mp4,real,689,FFPP_REAL,train
E:\FaceForencis++\original\055.mp4,real,055,FFPP_REAL,train
E:\FaceForencis++\original\478.mp4,real,478,FFPP_REAL,train
E:\FaceForencis++\original\420.mp4,real,420,FFPP_REAL,train
E:\FaceForencis++\original\755.mp4,real,755,FFPP_REAL,train
E:\FaceForencis++\original\362.mp4,real,362,FFPP_REAL,test
E:\FaceForencis++\original\441.mp4,real,441,FFPP_REAL,test
E:\FaceForencis++\original\674.mp4,real,674,FFPP_REAL,train
E:\FaceForencis++\original\946.mp4,real,946,FFPP_REAL,train
E:\FaceForencis++\original\096.mp4,real,096,FFPP_REAL,test
E:\FaceForencis++\original\194.mp4,real,194,FFPP_REAL,test
E:\FaceForencis++\original\416.mp4,real,416,FFPP_REAL,val
E:\FaceForencis++\original\709.mp4,real,709,FFPP_REAL,val
E:\FaceForencis++\original\248.mp4,real,248,FFPP_REAL,train
E:\FaceForencis++\original\484.mp4,real,484,FFPP_REAL,train
E:\FaceForencis++\original\590.mp4,real,590,FFPP_REAL,train
E:\FaceForencis++\original\584.mp4,real,584,FFPP_REAL,test
E:\FaceForencis++\original\135.mp4,real,135,FFPP_REAL,train
E:\FaceForencis++\original\753.mp4,real,753,FFPP_REAL,train
E:\FaceForencis++\original\219.mp4,real,219,FFPP_REAL,val
E:\FaceForencis++\original\767.mp4,real,767,FFPP_REAL,train
E:\FaceForencis++\original\685.mp4,real,685,FFPP_REAL,train
E:\FaceForencis++\original\285.mp4,real,285,FFPP_REAL,train
E:\FaceForencis++\original\243.mp4,real,243,FFPP_REAL,train
E:\FaceForencis++\original\526.mp4,real,526,FFPP_REAL,train
E:\FaceForencis++\original\728.mp4,real,728,FFPP_REAL,train
E:\FaceForencis++\original\338.mp4,real,338,FFPP_REAL,train
E:\FaceForencis++\original\872.mp4,real,872,FFPP_REAL,val
E:\FaceForencis++\original\069.mp4,real,069,FFPP_REAL,train
E:\FaceForencis++\original\874.mp4,real,874,FFPP_REAL,test
E:\FaceForencis++\original\060.mp4,real,060,FFPP_REAL,train
E:\FaceForencis++\original\646.mp4,real,646,FFPP_REAL,train
E:\FaceForencis++\original\724.mp4,real,724,FFPP_REAL,test
E:\FaceForencis++\original\072.mp4,real,072,FFPP_REAL,train
E:\FaceForencis++\original\007.mp4,real,007,FFPP_REAL,train
E:\FaceForencis++\original\967.mp4,real,967,FFPP_REAL,train
E:\FaceForencis++\original\734.mp4,real,734,FFPP_REAL,train
E:\FaceForencis++\original\235.mp4,real,235,FFPP_REAL,train
E:\FaceForencis++\original\567.mp4,real,567,FFPP_REAL,test
E:\FaceForencis++\original\602.mp4,real,602,FFPP_REAL,train
E:\FaceForencis++\original\021.mp4,real,021,FFPP_REAL,train
E:\FaceForencis++\original\346.mp4,real,346,FFPP_REAL,val
E:\FaceForencis++\original\827.mp4,real,827,FFPP_REAL,train
E:\FaceForencis++\original\230.mp4,real,230,FFPP_REAL,train
E:\FaceForencis++\original\253.mp4,real,253,FFPP_REAL,train
E:\FaceForencis++\original\123.mp4,real,123,FFPP_REAL,train
E:\FaceForencis++\original\462.mp4,real,462,FFPP_REAL,test
E:\FaceForencis++\original\529.mp4,real,529,FFPP_REAL,train
E:\FaceForencis++\original\448.mp4,real,448,FFPP_REAL,test
E:\FaceForencis++\original\831.mp4,real,831,FFPP_REAL,train
E:\FaceForencis++\original\971.mp4,real,971,FFPP_REAL,train
E:\FaceForencis++\original\687.mp4,real,687,FFPP_REAL,val
E:\FaceForencis++\original\844.mp4,real,844,FFPP_REAL,train
E:\FaceForencis++\original\319.mp4,real,319,FFPP_REAL,train
E:\FaceForencis++\original\730.mp4,real,730,FFPP_REAL,train
E:\FaceForencis++\original\205.mp4,real,205,FFPP_REAL,train
E:\FaceForencis++\original\706.mp4,real,706,FFPP_REAL,train
E:\FaceForencis++\original\938.mp4,real,938,FFPP_REAL,val
E:\FaceForencis++\original\784.mp4,real,784,FFPP_REAL,train
E:\FaceForencis++\original\866.mp4,real,866,FFPP_REAL,test
E:\FaceForencis++\original\433.mp4,real,433,FFPP_REAL,test
